_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.094087 -0.023991 -0.090977 194.8 "Gaia EDR3 3129423878945132288" 102.55089752796 0.0194 5.65901653045 0.0187 3129423878945132288 1636042515805110273 1509414691 2016.0 0.2745 0.0235 11.6652 4.413 -0.189 0.025 -4.409 0.020 -0.0884 0.0003 -0.1541 -0.0400 -0.4586 -0.0671 -0.2338 0.0590 0.0994 -0.1513 180 0 177 3 0.4419 173.03 0.000 0 31 0 1.374 "" "" "" "" "" "" "" 21 15 0.035837 22 7 0 0.018 1.1e+02 0 0 1.022 0.32 0.22 0.49 0.81 -74.740 17.123 -22.233 -38.200 0 175 3.986e+04 11.47 3474.470 14.186055 0.002773 20 1.305e+04 26.75 487.916 15.049489 0.003569 19 3.897e+04 35.04 1112.108 13.271023 0.003903 0 2 0 1 0 1.305 1.778466 0.863434 0.915032 "" "" 0 "" "" "" 207.7523935767 2.3035519476 103.0844156775 -17.2119984010 114791025508461317 "" "" 479084314 14.186055 0.002773 3.986e+04 0.000 102.55089837278 0.4098 5.65903612740 0.3238 -0.1424 1.7785021701087018 0.005289031927964442
0.095436 -0.020080 -0.093300 192.1 "Gaia EDR3 3129423878945138048" 102.55482823624 1.5932 5.65669386596 1.8737 3129423878945138048 1636042515805110273 1303521985 2016.0 0.6646 2.1286 0.3122 9.043 -6.636 1.813 -6.144 1.377 -0.5608 -0.1034 -0.4393 0.4435 -0.5280 0.2976 -0.4467 0.0575 -0.1510 -0.4763 104 0 103 1 0.7629 114.54 2.376 0.84 95 0 "" 1.5294 0.3460 0.096 0.023 -0.383 -0.404 0.313 12 9 3.0759 13 5 0 0.1 94 0 0 1.052 0.41 0.61 0.6 0.75 -102.648 39.495 -16.876 -39.942 0 103 121.8 1.309 93.058 20.473242 0.011988 12 83.65 10.41 8.033 20.532415 0.135188 8 34.83 11.39 3.057 20.893044 0.355207 0 0 0 0 0 0.973 -0.360628 0.059174 -0.419802 "" "" 0 "" "" "" 207.7562436724 2.3059800747 103.0887139120 -17.2139575104 114781025547858530 "" "" "" 20.472710 0.011983 121.9 -0.174 102.55485787228 29.7381 5.65672117232 22.9380 -0.4954 -0.36062678206513965 0.38006536442597944
0.092195 -0.019059 -0.090204 191.9 "Gaia EDR3 3129423883238601728" 102.55585364128 8.7019 5.65979012528 9.1762 3129423883238601728 1636042515805110273 807634669 2016.0 "" "" "" "" "" "" "" "" -0.9513 "" "" "" "" "" "" "" "" "" 52 0 52 0 0.0958 47.26 0.000 0 3 0 "" "" "" "" "" "" "" "" 6 5 20.002 6 1 0 0.029 1.5e+02 0 0 "" 0.44 0.75 0.64 0.72 -122.470 39.281 -19.246 -42.981 0 52 96.01 2.278 42.143 20.731620 0.025910 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 1 "" "" "" "" "" "" 0 "" "" "" 207.7539478550 2.3082964987 103.0894843500 -17.2107815919 114791025558222232 "" "" "" 20.731620 0.025910 96.01 "" 102.55585364128 8.7019 5.65979012528 9.1762 -0.9513 25.3385422158 ""
0.091419 -0.021686 -0.088810 193.7 "Gaia EDR3 3129423883238603520" 102.55321401486 0.5133 5.66118390572 0.6164 3129423883238603520 1636042515805110273 970076181 2016.0 0.3760 0.6660 0.5645 1.363 1.044 0.690 -0.876 0.527 -0.5249 0.0796 -0.5122 0.4339 -0.6078 0.2077 -0.5095 0.2263 0.0222 -0.5658 137 0 135 2 -0.0738 134.53 0.000 0 95 0 "" 1.3502 0.1182 0.125 0.039 -0.374 -0.439 0.268 16 12 1.1506 17 6 0 0.066 1.0e+02 0 0 0.993 0.36 0.47 0.56 0.77 -84.568 36.475 -20.984 -39.147 0 133 326.4 1.478 220.848 19.403050 0.005636 15 120.2 11.15 10.778 20.138792 0.100774 13 281.9 11.61 24.288 18.622587 0.044862 0 1 0 0 0 1.232 1.516205 0.735743 0.780462 "" "" 0 "" "" "" 207.7515103289 2.3065904612 103.0866136847 -17.2096312997 114791025531873896 "" "" "" 19.401736 0.005631 326.8 -0.040 102.55320935290 11.3188 5.66118779854 8.7680 -0.5663 1.5162003415420138 0.11030610598679608
0.095071 -0.021096 -0.092700 192.8 "Gaia EDR3 3129423883238610944" 102.55380715447 0.9452 5.65729324635 0.8638 3129423883238610944 1636042515805110273 1127305956 2016.0 1.2494 1.2735 0.9811 0.346 0.094 1.562 0.333 1.056 0.1097 -0.3733 -0.1149 0.1355 -0.4026 -0.0286 -0.0758 0.2764 -0.2840 -0.3088 130 0 129 1 0.1962 130.71 0.000 0 95 0 "" 1.3616 0.2760 0.064 0.065 -0.289 -0.410 0.298 15 11 2.2599 15 4 0 0.077 91 0 0 1.010 0.37 0.3 0.53 0.79 -93.431 30.480 -19.076 -39.768 0 129 115.4 1.454 79.395 20.531403 0.013950 11 50.38 11.4 4.418 21.082893 0.245751 13 99.73 10.8 9.236 19.750786 0.117621 0 0 0 0 0 1.300 1.332107 0.551491 0.780617 "" "" 0 "" "" "" 207.7552470781 2.3053475073 103.0875977232 -17.2134525661 114781025537639225 "" "" "" 20.532271 0.013961 115.4 0.049 102.55380673509 25.1110 5.65729176719 16.9859 -0.3091 1.3321093900529952 0.27245826866535283
0.094985 -0.024951 -0.091649 195.2 "Gaia EDR3 3129423883238616832" 102.54993370250 0.2422 5.65834458762 0.2272 3129423883238616832 1636042515805110273 649737401 2016.0 0.3079 0.3114 0.9888 0.823 0.018 0.370 -0.823 0.256 -0.1355 -0.0851 -0.2114 0.1268 -0.4253 -0.0533 -0.1998 0.3865 -0.1787 -0.3910 147 0 146 1 5.1014 250.88 0.988 3.9 95 0 "" 1.4842 0.0691 0.098 0.104 -0.367 -0.418 0.240 17 14 0.55089 18 5 0 0.03 1.6e+02 5 0 1.317 0.31 0.26 0.5 0.77 -61.978 18.081 -23.937 -38.536 0 146 823.5 2.692 305.930 18.398264 0.004493 14 404.4 16.69 24.227 18.821512 0.044902 13 867.4 30.42 28.516 17.402374 0.038262 0 0 0 1 0 1.544 1.419138 0.423248 0.995890 "" "" 0 "" "" "" 207.7525561817 2.3023921902 103.0834793534 -17.2127543778 114791025498700458 "" "" "" 18.398161 0.004493 823.5 0.284 102.54993362275 5.9811 5.65834824580 4.1440 -0.3850 1.4191423797765843 0.05899223554839071
0.087383 -0.012070 -0.086545 187.9 "Gaia EDR3 3129423883243302784" 102.56287724638 0.1363 5.66344893772 0.1426 3129423883243302784 1636042515805110273 1450990833 2016.0 1.3281 0.1788 7.4260 4.125 -2.068 0.192 -3.570 0.163 -0.1214 -0.0794 -0.0200 -0.0846 -0.5081 -0.1851 -0.0521 0.2374 -0.0331 -0.3561 168 0 167 1 2.0216 209.44 0.381 1 31 0 1.331 "" "" "" "" "" "" "" 20 15 0.292 21 6 0 0.015 8.2 0 0 1.112 0.36 0.22 0.51 0.84 -75.194 27.356 -22.462 -38.437 0 167 1276 2.184 584.130 17.922892 0.003324 16 316.5 10.01 31.602 19.087793 0.034470 16 1437 12.88 111.587 16.854343 0.010438 0 1 0 0 0 1.374 2.233450 1.164902 1.068548 "" "" 0 "" "" "" 207.7538661619 2.3161851718 103.0964243494 -17.2065049202 114791025628546598 "" "" 479084358 17.922892 0.003324 1276 0.006 102.56288648036 3.0750 5.66346480316 2.6208 -0.3404 2.2334503030900485 0.03601349626367041
0.091856 -0.018321 -0.090010 191.5 "Gaia EDR3 3129423883243307264" 102.55659563381 0.3841 5.65998365937 0.4816 3129423883243307264 1636042515805110273 1001478783 2016.0 0.0545 0.5249 0.1038 1.470 0.251 0.518 -1.448 0.421 -0.5345 0.1351 -0.4078 0.4060 -0.6322 0.1857 -0.4729 0.2241 0.0357 -0.5880 144 0 144 0 1.2420 170.69 0.555 0.48 95 0 "" 1.3209 0.0919 -0.018 0.111 -0.378 -0.376 0.210 17 13 0.87452 18 6 0 0.038 1.1e+02 0 0 1.073 0.38 0.47 0.57 0.78 -88.347 37.440 -20.549 -39.248 0 144 438.2 1.778 246.425 19.083271 0.005197 15 144.4 13.42 10.759 19.940025 0.100957 16 394.2 10.25 38.462 18.258568 0.028481 0 0 0 0 0 1.229 1.681458 0.856754 0.824703 "" "" 0 "" "" "" 207.7541112683 2.3090421480 103.0902358211 -17.2105220078 114791025565692437 "" "" "" 19.079632 0.005184 439.6 -0.063 102.55659451274 8.4542 5.65999009711 6.9768 -0.5888 1.681423766900327 0.10489545588105832
0.096438 -0.016693 -0.094982 190.0 "Gaia EDR3 3129423883245336320" 102.55823165173 0.5644 5.65501155858 0.7459 3129423883245336320 1636042515805110273 596874392 2016.0 2.5941 0.8157 3.1801 10.444 -9.346 0.779 -4.661 0.648 -0.5168 0.1018 -0.3996 0.4277 -0.6538 0.1865 -0.4755 0.2320 0.0397 -0.6152 149 0 149 0 0.3501 155.22 0.577 0.24 95 0 "" 1.4102 0.1377 -0.017 0.132 -0.380 -0.389 0.192 17 13 1.3347 18 18 0 0.045 1e+02 0 0 1.018 0.4 0.49 0.58 0.79 -91.391 38.452 -19.834 -39.159 0 149 251.7 1.297 194.147 19.685028 0.006234 13 47.48 7.738 6.136 21.147170 0.176960 15 306.7 10.49 29.231 18.531185 0.037335 0 0 0 0 0 1.407 2.615984 1.462141 1.153843 "" "" 0 "" "" "" 207.7592842121 2.3082319608 103.0924044833 -17.2153262858 114781025582356459 "" "" "" 19.665378 0.006144 256.3 -0.017 102.55827339397 12.7063 5.65503227499 10.7372 -0.6154 2.61599205783034 0.18085574865183152
0.079975 0.003387 -0.079903 177.6 "Gaia EDR3 3129423913304605184" 102.57841018753 0.3631 5.67009093811 0.4665 3129423913304605184 1636042515805110273 359872107 2016.0 -0.2907 0.4755 -0.6114 2.695 -2.024 0.459 -1.779 0.405 -0.5370 0.1213 -0.4156 0.4306 -0.6490 0.2297 -0.5054 0.1377 0.1340 -0.5882 146 0 146 0 0.1297 148.76 0.000 0 31 0 1.386 "" "" "" "" "" "" "" 17 13 0.81563 18 6 0 0.054 1e+02 0 0 1.005 0.4 0.48 0.59 0.79 -90.881 38.034 -20.029 -39.099 0 145 454 1.76 258.005 19.044651 0.005030 18 153.3 11.93 12.854 19.874740 0.084512 17 408.5 13.84 29.509 18.220037 0.036986 0 0 0 0 0 1.237 1.654703 0.830090 0.824614 "" "" 0 "" "" "" 207.7549773229 2.3329721713 103.1119084996 -17.1984894168 114801025784004572 "" "" "" 19.044651 0.005030 454 -0.052 102.57841922678 7.5081 5.67009884539 6.7322 -0.5921 1.6547094850449184 0.09225502712169832
0.078372 -0.010584 -0.077654 187.8 "Gaia EDR3 3129423913304871808" 102.56437058611 0.0725 5.67233982024 0.0739 3129423913304871808 1636042515805110273 799418784 2016.0 0.3870 0.0941 4.1141 2.046 -1.690 0.100 -1.153 0.081 -0.1633 -0.1269 -0.1596 0.0753 -0.4465 -0.0643 -0.2124 0.2851 -0.1028 -0.3441 163 0 162 1 -0.5875 152.71 0.000 0 31 0 1.460 "" "" "" "" "" "" "" 19 14 0.15095 20 6 0 0.016 1.2e+02 0 0 0.965 0.34 0.28 0.5 0.81 -78.968 30.380 -20.363 -38.202 0 162 3129 2.916 1073.056 16.948710 0.002935 17 1388 15.02 92.408 17.482454 0.012076 18 2611 16.27 160.488 16.205812 0.007749 0 5 0 7 0 1.278 1.276642 0.533745 0.742897 "" "" 0 "" "" "" 207.7466165911 2.3215504178 103.0971305539 -17.1975159826 114801025643477265 "" "" 479084365 16.948710 0.002935 3129 0.033 102.56437813518 1.6189 5.67234494321 1.3166 -0.3369 1.276695170528857 0.014348978517897624
0.083551 -0.012600 -0.082596 188.7 "Gaia EDR3 3129423913304874624" 102.56234437738 0.1731 5.66739811109 0.1663 3129423913304874624 1636042515805110273 900992290 2016.0 0.1064 0.2101 0.5067 0.888 0.212 0.242 0.862 0.188 -0.0265 -0.1927 -0.2284 -0.0153 -0.4275 -0.1015 -0.2212 0.1828 -0.0263 -0.2449 180 0 180 0 0.4544 190.87 0.000 0 31 0 1.402 "" "" "" "" "" "" "" 21 15 0.35014 22 7 0 0.023 1.2e+02 0 0 1.022 0.31 0.22 0.49 0.81 -78.610 19.065 -21.704 -38.428 0 180 832.5 1.618 514.452 18.386456 0.003471 20 300.7 9.721 30.934 19.143154 0.035209 19 789.8 13.54 58.348 17.504091 0.018988 0 0 0 1 0 1.310 1.639063 0.756699 0.882364 "" "" 0 "" "" "" 207.7501044914 2.3175080896 103.0954970886 -17.2026200054 114801025623191336 "" "" "" 18.386456 0.003471 832.5 0.023 102.56234342900 3.9079 5.66739428062 3.0552 -0.2328 1.6390474954629575 0.04000226350016117
0.080362 -0.005943 -0.080142 184.2 "Gaia EDR3 3129423913304875264" 102.56903475695 0.2073 5.66985238273 0.1924 3129423913304875264 1636042515805110273 1279170720 2016.0 2.0563 0.2512 8.1865 10.962 -9.162 0.292 -6.020 0.218 0.0339 -0.1742 -0.2248 -0.0456 -0.4071 -0.1222 -0.2142 0.2151 -0.0444 -0.2446 173 0 173 0 -1.6538 175.45 0.000 0 95 0 "" 1.1423 0.0552 0.030 0.057 -0.252 -0.315 0.127 20 15 0.42211 21 7 0 0.015 1.4e+02 0 0 0.909 0.29 0.21 0.47 0.8 -70.902 8.088 -23.079 -38.334 0 173 663.2 1.923 344.801 18.633210 0.004184 16 191.4 33.2 5.767 19.633380 0.188285 15 860.3 10.53 81.705 17.411255 0.013815 1 2 0 0 0 1.586 2.222126 1.000172 1.221954 "" "" 0 "" "" "" 207.7509455685 2.3245537739 103.1022050679 -17.1995726950 114801025690294286 "" "" "" 18.620486 0.004157 671 0.220 102.56907567664 4.7291 5.66987913631 3.5394 -0.2302 2.2221457297320413 0.18879669998667123
0.087065 -0.005718 -0.086877 183.8 "Gaia EDR3 3129423913305255296" 102.56926078882 0.8371 5.66311689484 1.0124 3129423913305255296 1636042515805110273 1107221220 2016.0 2.2043 0.9243 2.3848 4.464 3.668 1.027 -2.545 0.894 -0.6913 0.1017 -0.5670 0.6455 -0.5433 0.4126 -0.6544 0.2063 0.0593 -0.7101 140 0 140 0 2.5454 193.33 2.014 2.7 95 0 "" 1.2609 0.1619 -0.090 0.187 -0.361 -0.252 0.044 16 12 1.9565 17 6 0 0.11 1.7e+02 3 0 1.157 0.39 0.57 0.57 0.78 -99.375 40.322 -18.393 -39.587 0 137 254.4 1.921 132.402 19.673666 0.008651 12 58.09 8.998 6.456 20.928310 0.168198 16 364.7 9.156 39.830 18.343088 0.027520 0 1 0 1 0 1.662 2.585222 1.254644 1.330578 "" "" 0 "" "" "" 207.7570521914 2.3216923376 103.1030784961 -17.2062600894 114791025691986167 "" "" "" 19.654539 0.008515 258.9 0.243 102.56924440795 16.9141 5.66312820443 14.9937 -0.7181 2.5852215955164723 0.1704347909832966
0.075600 -0.004093 -0.075489 183.1 "Gaia EDR3 3129423917598273920" 102.57089358468 1.3252 5.67450529242 2.1760 3129423917598273920 1636042515805110273 811256714 2016.0 "" "" "" "" "" "" "" "" -0.2574 "" "" "" "" "" "" "" "" "" 78 0 78 0 0.6777 80.78 1.346 0.24 3 0 "" "" "" "" "" "" "" "" 9 8 5.6541 11 3 0 0.086 1.1e+02 0 0 "" 0.6 0.58 0.66 0.93 -116.243 41.607 -21.813 -44.827 0 70 108.9 1.829 59.544 20.594442 0.018441 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 207.7476392767 2.3283164197 103.1036920123 -17.1947713069 114801025708659879 "" "" "" 20.594442 0.018441 108.9 "" 102.57089358468 1.3252 5.67450529242 2.1760 -0.2574 25.3385422158 ""
0.078953 -0.010870 -0.078201 187.9 "Gaia EDR3 3129423917598295168" 102.56408271267 0.5628 5.67179272227 0.4971 3129423917598295168 1636042515805110273 1174916269 2016.0 0.4557 0.7208 0.6322 2.344 -2.057 0.919 1.124 0.726 -0.1830 -0.4235 -0.4228 0.3385 -0.2498 0.0657 -0.2828 0.5397 -0.4075 -0.6470 155 0 155 0 -1.3401 132.22 0.000 0 95 0 "" 1.4138 0.1496 -0.037 0.089 -0.303 -0.327 0.186 18 13 1.5317 19 6 0 0.018 1.3e+02 0 0 0.921 0.33 0.42 0.53 0.79 -98.229 36.303 -17.398 -38.865 0 155 214.8 1.594 134.732 19.857183 0.008517 3 137.5 39.92 3.444 19.992935 0.315262 2 261.6 14.51 18.027 18.703974 0.060345 0 0 0 0 0 1.858 1.288961 0.135752 1.153210 "" "" 0 "" "" "" 207.7469739683 2.3210465638 103.0968837908 -17.1980867795 114801025640706585 "" "" "" 19.858489 0.008526 214.6 0.612 102.56409189882 14.9584 5.67178772552 11.7667 -0.6438 1.2889762512709524 0.3209847577857517
0.081191 -0.007998 -0.080796 185.7 "Gaia EDR3 3129423917598296320" 102.56696872267 9.8841 5.66919750814 9.9876 3129423917598296320 1636042515805110273 1084661632 2016.0 "" "" "" "" "" "" "" "" -0.9773 "" "" "" "" "" "" "" "" "" 68 0 67 1 0.5653 67.80 2.027 0.32 3 0 "" "" "" "" "" "" "" "" 8 7 20.497 8 4 0 0.33 1.2e+02 0 0 "" 0.36 0.8 0.52 0.82 -120.969 43.886 -17.510 -40.697 0 66 93.85 1.681 55.815 20.756273 0.019647 6 21.96 6.025 3.645 21.984293 0.297864 8 86.75 10.98 7.904 19.902224 0.137422 0 0 0 0 1 1.158 2.082069 1.228020 0.854050 "" "" 0 "" "" "" 207.7505940102 2.3224248517 103.1001238586 -17.2004111590 114801025669223479 "" "" "" 20.756273 0.019647 93.85 -0.188 102.56696872267 9.8841 5.66919750814 9.9876 -0.9773 2.0820913017600944 0.32804037174700806
0.083316 -0.008878 -0.082842 186.1 "Gaia EDR3 3129423917598303104" 102.56608445872 1.0563 5.66715200219 0.8010 3129423917598303104 1636042515805110273 1265376761 2016.0 -0.5604 1.2346 -0.4539 4.197 -1.913 1.275 -3.736 0.937 -0.1645 -0.5252 -0.3088 0.1698 -0.1509 -0.0630 -0.2005 0.4691 -0.3039 -0.4570 115 0 115 0 -1.6175 97.12 0.000 0 95 0 "" 1.1624 0.2544 -0.042 0.123 -0.292 -0.293 0.130 14 12 2.0091 15 5 2 0.055 1.7e+02 1 0 0.890 0.25 0.47 0.44 0.77 -108.156 36.645 -17.873 -40.496 0 115 130.6 1.271 102.697 20.397966 0.010925 10 18.26 2.334 7.825 22.184700 0.138774 13 153.4 9.684 15.842 19.283167 0.068639 0 0 0 0 0 1.315 2.901533 1.786734 1.114799 "" "" 0 "" "" "" 207.7520171253 2.3207112425 103.0994005005 -17.2025279737 114801025660501054 "" "" "" 20.373772 0.010700 133.5 -0.151 102.56609300097 20.7493 5.66716860745 15.1662 -0.4496 2.9014808532646263 0.1548164136099937
0.085125 -0.008337 -0.084716 185.6 "Gaia EDR3 3129423917598307328" 102.56662828187 0.3061 5.66527793152 0.2955 3129423917598307328 1636042515805110273 121862926 2016.0 2.2155 0.4122 5.3752 12.341 -10.308 0.477 -6.786 0.366 -0.1667 -0.3151 -0.2826 0.1864 -0.3631 -0.0489 -0.1942 0.4617 -0.2737 -0.5429 155 0 155 0 -0.5858 159.02 0.000 0 95 0 "" 1.1971 0.0893 0.012 0.111 -0.355 -0.404 0.220 18 14 0.75882 19 6 0 0.066 1e+02 0 0 0.964 0.34 0.42 0.52 0.8 -98.686 37.571 -18.406 -39.545 0 155 420.8 1.783 236.036 19.127237 0.005362 16 83.49 8.068 10.348 20.534410 0.104956 17 508.3 11.42 44.518 17.982605 0.024680 0 1 0 0 0 1.406 2.551805 1.407173 1.144632 "" "" 0 "" "" "" 207.7539339471 2.3203413512 103.1001424207 -17.2043453090 114791025666208796 "" "" "" 19.108683 0.005295 428 -0.008 102.56667431819 7.7248 5.66530809111 5.9145 -0.5358 2.5518218468995357 0.10781929344749618
0.086914 -0.008596 -0.086488 185.7 "Gaia EDR3 3129423917598311424" 102.56636828297 1.4009 5.66350634453 1.7752 3129423917598311424 1636042515805110273 400111262 2016.0 1.9847 2.3107 0.8589 7.703 -7.672 1.860 0.690 1.358 -0.3388 0.2333 -0.0004 0.2218 -0.7511 -0.0965 -0.3152 0.3092 0.1432 -0.2731 154 0 154 0 11.4617 492.38 8.183 17 95 0 "" 1.1920 0.3369 -0.066 0.245 -0.320 -0.320 0.052 18 14 2.7342 19 5 0 0.34 1.7e+02 0 0 1.733 0.41 0.33 0.6 0.78 -72.219 29.806 -22.884 -38.172 0 154 163 2.864 56.923 20.156904 0.019272 15 72.14 8.243 8.752 20.693060 0.124091 14 224.1 11.81 18.969 18.871878 0.057361 0 0 0 0 0 1.817 1.821182 0.536156 1.285027 "" "" 0 "" "" "" 207.7553954959 2.3193055731 103.1000407091 -17.2061330509 114791025663196690 "" "" "" 20.151086 0.019171 163.9 0.507 102.56640254956 29.7886 5.66350327818 22.3493 -0.2689 1.8211690017661653 0.13670793273114737
0.084661 -0.012081 -0.083795 188.2 "Gaia EDR3 3129423917598312320" 102.56286582913 7.4820 5.66619932233 7.2370 3129423917598312320 1636042515805110273 653256578 2016.0 "" "" "" "" "" "" "" "" -0.9773 "" "" "" "" "" "" "" "" "" 77 0 77 0 0.3881 76.06 0.000 0 3 0 "" "" "" "" "" "" "" "" 9 8 15.517 9 3 0 0.038 27 0 0 "" 0.19 0.8 0.35 0.78 -112.798 42.454 -20.666 -42.082 0 77 98.74 1.976 49.966 20.701155 0.021904 3 20.79 4.381 4.746 22.043745 0.228767 8 98.2 15.15 6.481 19.767595 0.167578 0 0 0 1 0 1.205 2.276150 1.342590 0.933559 "" "" 0 "" "" "" 207.7514092096 2.3174253309 103.0961517219 -17.2037668695 114791025628079815 "" "" "" 20.701155 0.021904 98.74 -0.169 102.56286582913 7.4820 5.66619932233 7.2370 -0.9773 2.2761547393878168 0.28357732707510896
0.081159 -0.016474 -0.079469 191.7 "Gaia EDR3 3129423917602057984" 102.55845139627 0.1384 5.67052450453 0.1356 3129423917602057984 1636042515805110273 153608912 2016.0 0.7682 0.1685 4.5595 3.178 -3.099 0.187 -0.706 0.153 -0.0152 -0.1855 -0.1956 -0.0311 -0.4141 -0.0933 -0.2742 0.1605 -0.0009 -0.1861 183 0 182 1 0.3396 190.90 0.000 0 31 0 1.406 "" "" "" "" "" "" "" 21 16 0.26843 22 7 0 0.0034 66 0 0 1.016 0.31 0.19 0.46 0.82 -75.975 16.078 -20.874 -37.687 0 178 1107 2.066 535.768 18.076927 0.003420 19 383.4 19.87 19.295 18.879356 0.056341 18 1024 16.41 62.402 17.222103 0.017805 0 0 0 0 0 1.271 1.657253 0.802429 0.854824 "" "" 0 "" "" "" 207.7455550509 2.3154787637 103.0911620570 -17.1998572593 114801025584265102 "" "" 479084340 18.076927 0.003420 1107 -0.018 102.55846523697 3.0253 5.67052764185 2.4874 -0.1748 1.6572096610417155 0.05908744363615607
0.078879 -0.000115 -0.078879 180.1 "Gaia EDR3 3129423917603030656" 102.57489113551 0.0801 5.67111503757 0.0821 3129423917603030656 1636042515805110273 887690770 2016.0 0.5296 0.1054 5.0224 0.909 -0.639 0.106 0.646 0.087 0.0318 -0.2558 -0.1902 -0.0307 -0.5258 -0.1205 -0.3095 0.2534 0.1361 -0.1829 185 0 185 0 1.0094 207.55 0.000 0 31 0 1.481 "" "" "" "" "" "" "" 21 15 0.15253 22 7 0 0.032 1e+02 0 0 1.052 0.37 0.2 0.55 0.82 -90.011 17.862 -20.069 -37.837 0 175 2584 2.882 896.473 17.156818 0.003010 16 1202 26.46 45.442 17.638287 0.024055 18 2011 12.4 162.222 16.489498 0.007686 0 0 0 0 0 1.244 1.148788 0.481468 0.667320 "" "" 0 "" "" "" 207.7524712654 2.3303185563 103.1081606654 -17.1977870402 114801025748765790 "" "" 479084404 17.156818 0.003010 2584 0.012 102.57489398851 1.7118 5.67111216631 1.4118 -0.1691 1.1488562197402814 0.025254698961211165
0.080668 -0.013988 -0.079446 190.0 "Gaia EDR3 3129423917603037952" 102.56095014704 0.0379 5.67054799026 0.0385 3129423917603037952 1636042515805110273 1377345780 2016.0 0.6732 0.0489 13.7706 3.667 -1.650 0.050 3.275 0.040 -0.1424 -0.0435 -0.0233 0.0140 -0.5014 -0.0711 -0.1602 0.1903 0.0387 -0.2691 185 0 184 1 1.0406 207.06 0.109 1.2 31 0 1.463 "" "" "" "" "" "" "" 22 16 0.073044 23 7 0 0.018 1.1e+02 1 0 1.054 0.35 0.23 0.51 0.81 -80.059 24.272 -21.263 -38.346 0 184 9982 5.044 1978.936 15.689264 0.002809 21 4338 17.04 254.526 16.245432 0.005097 20 8138 16.92 480.892 14.971565 0.004402 0 1 0 0 0 1.250 1.273867 0.556168 0.717699 "" "" 0 "" "" "" 207.7466653733 2.3177041957 103.0937520648 -17.1996087185 114801025609275110 "" "" 479084349 15.689264 0.002809 9982 0.005 102.56095751636 0.8041 5.67053343414 0.6530 -0.2624 1.2738822067832665 0.006735242111217543
0.088952 -0.005950 -0.088752 183.8 "Gaia EDR3 3129423917603038976" 102.56902758951 0.0555 5.66124163135 0.0578 3129423917603038976 1636042515805110273 1084844065 2016.0 0.1775 0.0740 2.3971 0.475 0.415 0.075 -0.232 0.061 -0.2025 -0.0812 -0.0777 0.0725 -0.4922 -0.0676 -0.1626 0.2792 -0.0588 -0.3677 173 0 172 1 0.5994 185.28 0.000 0 31 0 1.328 "" "" "" "" "" "" "" 20 14 0.11316 21 6 0 0.024 1.1e+02 0 0 1.031 0.36 0.31 0.54 0.81 -85.734 32.622 -20.506 -38.869 0 169 4957 4.045 1225.443 16.449230 0.002894 20 1317 19.46 67.701 17.539318 0.016278 20 5397 18.75 287.801 15.417548 0.005340 0 1 0 0 0 1.354 2.121770 1.090088 1.031682 "" "" 0 "" "" "" 207.7586182978 2.3206331872 103.1030144584 -17.2081486665 114791025690073942 "" "" 479084383 16.449230 0.002894 4957 0.002 102.56902573598 1.2040 5.66124266130 0.9825 -0.3617 2.1217757151146426 0.017131950064228425
